,target
1_1,8e-10
1_2,8e-10
1_3,2e-10
1_4,7e-10
1_5,8e-10
2_1,8e-10
2_2,6e-10
2_3,6e-10
2_4,8e-10
2_5,7e-10
3_1,10.887653326599999
3_2,8.0392940767
3_3,11.1178065842
3_4,6.9647083618
3_5,5.9697493047
4_1,15.9193096033
4_2,8.40869699505
4_3,12.4263364649
4_4,8.85155170865
4_5,18.68027373375
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,9e-10
6_2,7e-10
6_3,8e-10
6_4,6e-10
6_5,7e-10
7_1,0.7299341378
7_2,0.6615932945
7_3,1.5369941009
7_4,1.1966044464
7_5,0.3549357403
8_1,6e-10
8_2,3.9308394341
8_3,6e-10
8_4,3e-10
8_5,2e-10
9_1,8e-10
9_2,6e-10
9_3,6e-10
9_4,4e-10
9_5,7e-10
10_1,6e-10
10_2,1e-09
10_3,5e-10
10_4,8e-10
10_5,9e-10
11_1,1e-09
11_2,4e-10
11_3,1e-09
11_4,9e-10
11_5,1e-09
12_1,5.501e-07
12_2,3e-10
12_3,0.0823516804
12_4,0.000126801
12_5,1.20768e-05
13_1,1.70333e-05
13_2,1.719e-06
13_3,5.7639e-06
13_4,4.944e-07
13_5,1e-09
14_1,9e-10
14_2,8e-10
14_3,1e-09
14_4,9e-10
14_5,9e-10
15_1,2.9848771713
15_2,6.9647083618
15_3,3.9798362284
15_4,1.9899181142
15_5,9.9495602986
16_1,7.71309112515
16_2,0.89310102305
16_3,4.0492e-06
16_4,0.7501001647500001
16_5,5.1041770696
17_1,0.0158452626
17_2,0.0073782391
17_3,0.0641093051
17_4,0.1113711447
17_5,0.0003898104
18_1,0.307026241
18_2,0.0124761134
18_3,0.5210379487
18_4,0.0868060669
18_5,0.0251870197
19_1,0.8556950361
19_2,1.29629542145
19_3,0.3225184672
19_4,0.5969022917
19_5,1.32276817155
20_1,2.14172509945
20_2,2.3690543423
20_3,2.1981588950999997
20_4,2.0700941081
20_5,2.0333431206999997
21_1,1.2452555353
21_2,2.2558046241
21_3,8e-10
21_4,5.2763687398000005
21_5,6e-10
22_1,18.2882924493
22_2,0.6918569112
22_3,1.9549988595
22_4,7.2716291936
22_5,7.2716291936
23_1,2.5636837628
23_2,2.50719493385
23_3,2.1759400767
23_4,2.1584128173500003
23_5,1.1118815713
24_1,17.43633374445
24_2,13.13791153055
24_3,16.45299706825
24_4,18.5784522502
24_5,18.823905154549998
