,target
1_1,3e-10
1_2,1e-09
1_3,7e-10
1_4,9e-10
1_5,1e-09
2_1,6e-10
2_2,1e-10
2_3,6e-10
2_4,8e-10
2_5,4e-10
3_1,3.9798362284
3_2,3.9798362284
3_3,5.9697493047
3_4,1.9899181142
3_5,2.9848771713
4_1,8.9546214382
4_2,24.8738652307
4_3,6.9647083618
4_4,1.9899181142
4_5,10.9445395524
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,8e-10
6_2,7e-10
6_3,6e-10
6_4,1e-09
6_5,7e-10
7_1,0.5539059383
7_2,0.0
7_3,3.0126790381
7_4,0.210646474
7_5,0.4670094885
8_1,3e-10
8_2,8e-10
8_3,3e-10
8_4,7e-10
8_5,9e-10
9_1,9e-10
9_2,7e-10
9_3,8e-10
9_4,7e-10
9_5,4e-10
10_1,9e-10
10_2,9e-10
10_3,3e-10
10_4,8e-10
10_5,9e-10
11_1,8e-10
11_2,7e-10
11_3,3e-10
11_4,3e-10
11_5,9e-10
12_1,0.0012998379
12_2,9e-10
12_3,3.50477e-05
12_4,5e-10
12_5,5e-10
13_1,8.53e-08
13_2,5.41e-08
13_3,0.0002091223
13_4,2.6083e-06
13_5,1.2036e-05
14_1,2.2e-09
14_2,1e-09
14_3,1.3e-09
14_4,8e-10
14_5,1.1e-09
15_1,0.9949590571
15_2,8.9546214382
15_3,4.9747952855
15_4,1.9899181142
15_5,8.9546214382
16_1,0.8645899778
16_2,0.2699999897
16_3,0.3011020487
16_4,0.2699999897
16_5,3.7113640089
17_1,0.0039602863
17_2,0.0001098182
17_3,0.0039401897
17_4,0.0464120746
17_5,0.0067009517
18_1,0.1758381477
18_2,0.006202969
18_3,0.20131263
18_4,0.0212981506
18_5,0.0049240497
19_1,0.1319574859
19_2,0.4409183906
19_3,0.6165372458
19_4,0.2592961185
19_5,0.5536842193
20_1,1.6581801935
20_2,1.3038285098
20_3,1.8952352009
20_4,1.4213035243
20_5,1.065966766
21_1,1.2452555353
21_2,1.9377404959
21_3,4e-10
21_4,1.2452555353
21_5,2.7779884071
22_1,16.6423109608
22_2,0.6918569112
22_3,1e-10
22_4,2.5905477301
22_5,7.2716291936
23_1,1.7932212047
23_2,0.1108237372
23_3,0.1436006564
23_4,0.7709299203
23_5,0.7528410697
24_1,13.6849361689
24_2,8.7171721087
24_3,7.5887969966
24_4,13.066162599
24_5,9.4312052443
